Date,Tournament,Surface,Round,WinnerName,LoserName,Player1,Player2,Winner,Player1Rank,Player2Rank,Score,Tour,Year
2022-08-22,Granby,Hard,R32,Katherine Sebov,Xin Yu Wang,Xin Yu Wang,Katherine Sebov,Player2,79.0,307.0,3-6 6-4 6-0,WTA,2022
2022-08-22,Granby,Hard,R32,Xiyu Wang,Jamie Loeb,Xiyu Wang,Jamie Loeb,Player1,75.0,257.0,7-6(4) 6-7(5) 6-2,WTA,2022
2022-08-22,Granby,Hard,R32,Cadence Brace,Kaja Juvan,Kaja Juvan,Cadence Brace,Player2,70.0,,7-5 6-3,WTA,2022
2022-08-22,Granby,Hard,R32,Jasmine Paolini,Himeno Sakatsume,Himeno Sakatsume,Jasmine Paolini,Player2,359.0,57.0,7-6(6) 6-4,WTA,2022
2022-08-22,Granby,Hard,R32,Tatjana Maria,Nadia Podoroska,Tatjana Maria,Nadia Podoroska,Player1,92.0,190.0,7-5 6-1,WTA,2022
2022-08-22,Cleveland,Hard,R32,Clara Tauson,Harmony Tan,Clara Tauson,Harmony Tan,Player1,58.0,111.0,6-3 6-1,WTA,2022
2022-08-22,Granby,Hard,R32,Marina Stakusic,Jaimee Fourlis,Marina Stakusic,Jaimee Fourlis,Player1,,152.0,4-6 6-3 6-2,WTA,2022
2022-08-22,Granby,Hard,R32,Rebecca Marino,Victoria Mboko,Rebecca Marino,Victoria Mboko,Player1,112.0,519.0,6-3 6-3,WTA,2022
2022-08-22,Cleveland,Hard,SF,Liudmila Samsonova,Bernarda Pera,Liudmila Samsonova,Bernarda Pera,Player1,45.0,51.0,6-1 6-2,WTA,2022
2022-08-22,Cleveland,Hard,R32,Alize Cornet,Dayana Yastremska,Dayana Yastremska,Alize Cornet,Player2,86.0,37.0,6-2 6-1,WTA,2022
2022-08-22,Cleveland,Hard,R32,Irina Camelia Begu,Peyton Stearns,Peyton Stearns,Irina Camelia Begu,Player2,329.0,34.0,6-4 6-3,WTA,2022
2022-08-22,Cleveland,Hard,R32,Sorana Cirstea,Marcela Zacarias,Marcela Zacarias,Sorana Cirstea,Player2,212.0,38.0,6-2 6-3,WTA,2022
2022-08-22,Cleveland,Hard,R32,Magda Linette,Yulia Putintseva,Magda Linette,Yulia Putintseva,Player1,67.0,39.0,6-4 6-2,WTA,2022
2022-08-22,Cleveland,Hard,R32,Laura Siegemund,Anhelina Kalinina,Anhelina Kalinina,Laura Siegemund,Player2,49.0,216.0,6-2 4-6 6-2,WTA,2022
2022-08-22,Cleveland,Hard,R32,Liudmila Samsonova,Iryna Shymanovich,Iryna Shymanovich,Liudmila Samsonova,Player2,322.0,45.0,6-1 6-0,WTA,2022
2022-08-22,Cleveland,Hard,R32,Aliaksandra Sasnovich,Aleksandra Krunic,Aliaksandra Sasnovich,Aleksandra Krunic,Player1,36.0,97.0,7-6(5) 6-1,WTA,2022
2022-08-22,Cleveland,Hard,QF,Bernarda Pera,Sofia Kenin,Bernarda Pera,Sofia Kenin,Player1,51.0,415.0,6-2 5-7 6-3,WTA,2022
2022-08-22,Cleveland,Hard,R32,Madison Brengle,Varvara Gracheva,Varvara Gracheva,Madison Brengle,Player2,62.0,63.0,6-3 4-6 7-5,WTA,2022
2022-08-22,Granby,Hard,R32,Marta Kostyuk,Tamara Zidansek,Tamara Zidansek,Marta Kostyuk,Player2,82.0,72.0,6-1 7-5,WTA,2022
2022-08-22,Cleveland,Hard,QF,Aliaksandra Sasnovich,Madison Brengle,Aliaksandra Sasnovich,Madison Brengle,Player1,36.0,63.0,6-4 6-1,WTA,2022
2022-08-22,Winston-Salem,Hard,R16,Maxime Cressy,Lorenzo Sonego,Lorenzo Sonego,Maxime Cressy,Player2,63.0,34.0,6-7(4) 6-2 7-6(3),ATP,2022
2022-08-22,Cleveland,Hard,R16,Magda Linette,Sorana Cirstea,Sorana Cirstea,Magda Linette,Player2,38.0,67.0,6-4 6-2,WTA,2022
2022-08-22,Winston-Salem,Hard,R32,Albert Ramos,John Millman,Albert Ramos,John Millman,Player1,42.0,104.0,6-4 6-4,ATP,2022
2022-08-22,Winston-Salem,Hard,R32,Marc Andrea Huesler,Mikael Ymer,Marc Andrea Huesler,Mikael Ymer,Player1,102.0,74.0,6-4 6-4,ATP,2022
2022-08-22,Winston-Salem,Hard,R32,Lorenzo Sonego,Alejandro Tabilo,Alejandro Tabilo,Lorenzo Sonego,Player2,72.0,63.0,7-5 6-1,ATP,2022
2022-08-22,Winston-Salem,Hard,R64,Laslo Djere,David Goffin,Laslo Djere,David Goffin,Player1,89.0,62.0,6-3 3-6 6-3,ATP,2022
2022-08-22,Winston-Salem,Hard,R64,Tallon Griekspoor,Taro Daniel,Taro Daniel,Tallon Griekspoor,Player2,95.0,46.0,7-6(3) 6-3,ATP,2022
2022-08-22,Winston-Salem,Hard,R64,Chun Hsin Tseng,Marton Fucsovics,Chun Hsin Tseng,Marton Fucsovics,Player1,85.0,96.0,6-1 1-6 6-3,ATP,2022
2022-08-22,Winston-Salem,Hard,R64,Kyle Edmund,Michail Pervolarakis,Kyle Edmund,Michail Pervolarakis,Player1,665.0,377.0,6-2 7-5,ATP,2022
2022-08-22,Winston-Salem,Hard,R64,Thiago Monteiro,Denis Kudla,Thiago Monteiro,Denis Kudla,Player1,67.0,97.0,7-6(1) 7-5,ATP,2022
2022-08-22,Winston-Salem,Hard,R64,James Duckworth,Thanasi Kokkinakis,Thanasi Kokkinakis,James Duckworth,Player2,70.0,84.0,4-6 6-3 7-6(5),ATP,2022
2022-08-22,Winston-Salem,Hard,R64,Alejandro Tabilo,Shintaro Mochizuki,Alejandro Tabilo,Shintaro Mochizuki,Player1,72.0,368.0,4-6 6-2 6-4,ATP,2022
2022-08-22,Winston-Salem,Hard,R32,Maxime Cressy,James Duckworth,Maxime Cressy,James Duckworth,Player1,34.0,84.0,6-3 6-3,ATP,2022
2022-08-22,Winston-Salem,Hard,F,Adrian Mannarino,Laslo Djere,Adrian Mannarino,Laslo Djere,Player1,65.0,89.0,7-6(1) 6-4,ATP,2022
2022-08-22,Winston-Salem,Hard,R64,John Millman,Hugo Gaston,John Millman,Hugo Gaston,Player1,104.0,71.0,6-2 6-3,ATP,2022
2022-08-22,Winston-Salem,Hard,R64,Adrian Mannarino,Christopher Oconnell,Christopher Oconnell,Adrian Mannarino,Player2,121.0,65.0,7-6(4) 6-7(3) 7-6(3),ATP,2022
2022-08-22,Winston-Salem,Hard,R64,Mikael Ymer,Federico Coria,Federico Coria,Mikael Ymer,Player2,78.0,74.0,6-2 6-3,ATP,2022
2022-08-22,Winston-Salem,Hard,R64,Peter Gojowczyk,Jiri Lehecka,Jiri Lehecka,Peter Gojowczyk,Player2,60.0,111.0,6-4 6-3,ATP,2022
2022-08-22,Winston-Salem,Hard,R64,Fabio Fognini,Dusan Lajovic,Dusan Lajovic,Fabio Fognini,Player2,88.0,61.0,7-5 7-5,ATP,2022
2022-08-22,Winston-Salem,Hard,R64,Dominic Thiem,J J Wolf,J J Wolf,Dominic Thiem,Player2,87.0,231.0,6-7(5) 7-5 7-6(6),ATP,2022
2022-08-22,Winston-Salem,Hard,R32,Botic Van De Zandschulp,Tallon Griekspoor,Botic Van De Zandschulp,Tallon Griekspoor,Player1,23.0,46.0,7-6(5) 6-3,ATP,2022
2022-08-22,Winston-Salem,Hard,R32,Jaume Munar,Chun Hsin Tseng,Jaume Munar,Chun Hsin Tseng,Player1,57.0,85.0,6-3 6-4,ATP,2022
2022-08-22,Winston-Salem,Hard,R32,Benjamin Bonzi,Kyle Edmund,Benjamin Bonzi,Kyle Edmund,Player1,50.0,665.0,6-4 7-6(5),ATP,2022
2022-08-22,Winston-Salem,Hard,R32,Thiago Monteiro,Nikoloz Basilashvili,Nikoloz Basilashvili,Thiago Monteiro,Player2,35.0,67.0,6-4 6-1,ATP,2022
2022-08-22,Winston-Salem,Hard,R64,Soon Woo Kwon,Daniel Altmaier,Soon Woo Kwon,Daniel Altmaier,Player1,81.0,93.0,6-1 6-4,ATP,2022
2022-08-22,Cleveland,Hard,QF,Liudmila Samsonova,Magda Linette,Liudmila Samsonova,Magda Linette,Player1,45.0,67.0,6-4 6-3,WTA,2022
2022-08-22,Winston-Salem,Hard,R64,Steve Johnson,Emilio Nava,Emilio Nava,Steve Johnson,Player2,200.0,115.0,6-3 6-2,ATP,2022
2022-08-22,Winston-Salem,Hard,SF,Laslo Djere,Marc Andrea Huesler,Marc Andrea Huesler,Laslo Djere,Player2,102.0,89.0,7-6(3) 7-6(5),ATP,2022
2022-08-22,Winston-Salem,Hard,R64,Richard Gasquet,Kamil Majchrzak,Richard Gasquet,Kamil Majchrzak,Player1,91.0,90.0,6-7(5) 6-2 1-0 RET,ATP,2022
2022-08-22,Winston-Salem,Hard,QF,Marc Andrea Huesler,Jack Draper,Jack Draper,Marc Andrea Huesler,Player2,55.0,102.0,6-4 6-4,ATP,2022
2022-08-22,Cleveland,Hard,R16,Liudmila Samsonova,Laura Siegemund,Laura Siegemund,Liudmila Samsonova,Player2,216.0,45.0,6-2 6-1,WTA,2022
2022-08-22,Winston-Salem,Hard,SF,Adrian Mannarino,Botic Van De Zandschulp,Botic Van De Zandschulp,Adrian Mannarino,Player2,23.0,65.0,6-0 6-4,ATP,2022
2022-08-22,Cleveland,Hard,R16,Aliaksandra Sasnovich,Sara Sorribes Tormo,Aliaksandra Sasnovich,Sara Sorribes Tormo,Player1,36.0,46.0,4-6 6-3 6-3,WTA,2022
2022-08-22,Cleveland,Hard,R16,Madison Brengle,Ekaterina Alexandrova,Ekaterina Alexandrova,Madison Brengle,Player2,28.0,63.0,3-6 7-5 7-5,WTA,2022
2022-08-22,Cleveland,Hard,R16,Alize Cornet,Clara Tauson,Clara Tauson,Alize Cornet,Player2,58.0,37.0,6-3 7-6(1),WTA,2022
2022-08-22,Cleveland,Hard,R32,Sara Sorribes Tormo,Camila Osorio,Sara Sorribes Tormo,Camila Osorio,Player1,46.0,71.0,7-6(5) 4-6 6-3,WTA,2022
2022-08-22,Cleveland,Hard,R16,Sofia Kenin,Irina Camelia Begu,Irina Camelia Begu,Sofia Kenin,Player2,34.0,415.0,6-3 6-2,WTA,2022
2022-08-22,Winston-Salem,Hard,R32,Adrian Mannarino,Emil Ruusuvuori,Emil Ruusuvuori,Adrian Mannarino,Player2,44.0,65.0,6-4 6-1,ATP,2022
2022-08-22,Winston-Salem,Hard,R32,Richard Gasquet,Lorenzo Musetti,Lorenzo Musetti,Richard Gasquet,Player2,30.0,91.0,7-6(5) 4-6 6-1,ATP,2022
2022-08-22,Winston-Salem,Hard,R32,Steve Johnson,Pedro Martinez,Steve Johnson,Pedro Martinez,Player1,115.0,54.0,7-6(2) 6-2,ATP,2022
2022-08-22,Winston-Salem,Hard,R32,Laslo Djere,Joao Sousa,Joao Sousa,Laslo Djere,Player2,59.0,89.0,4-6 6-3 7-6(5),ATP,2022
2022-08-22,Winston-Salem,Hard,R32,Jason Kubler,Soon Woo Kwon,Soon Woo Kwon,Jason Kubler,Player2,81.0,116.0,7-5 6-2,ATP,2022
2022-08-22,Winston-Salem,Hard,R16,Adrian Mannarino,Albert Ramos,Albert Ramos,Adrian Mannarino,Player2,42.0,65.0,6-3 6-3,ATP,2022
2022-08-22,Winston-Salem,Hard,R32,Ilya Ivashka,Peter Gojowczyk,Ilya Ivashka,Peter Gojowczyk,Player1,51.0,111.0,6-4 6-2,ATP,2022
2022-08-22,Winston-Salem,Hard,QF,Laslo Djere,Richard Gasquet,Laslo Djere,Richard Gasquet,Player1,89.0,91.0,6-4 3-6 7-6(6),ATP,2022
2022-08-22,Winston-Salem,Hard,QF,Adrian Mannarino,Maxime Cressy,Adrian Mannarino,Maxime Cressy,Player1,65.0,34.0,6-4 7-6(3),ATP,2022
2022-08-22,Winston-Salem,Hard,QF,Botic Van De Zandschulp,Benjamin Bonzi,Botic Van De Zandschulp,Benjamin Bonzi,Player1,23.0,50.0,7-6(6) 7-6(1),ATP,2022
2022-08-22,Winston-Salem,Hard,R16,Jack Draper,Dominic Thiem,Jack Draper,Dominic Thiem,Player1,55.0,231.0,6-1 6-4,ATP,2022
2022-08-22,Winston-Salem,Hard,R16,Laslo Djere,Jason Kubler,Laslo Djere,Jason Kubler,Player1,89.0,116.0,7-6(4) 6-7(9) 6-3,ATP,2022
2022-08-22,Winston-Salem,Hard,R16,Marc Andrea Huesler,Ilya Ivashka,Marc Andrea Huesler,Ilya Ivashka,Player1,102.0,51.0,7-6(2) 3-6 7-6(3),ATP,2022
2022-08-22,Winston-Salem,Hard,R16,Benjamin Bonzi,Thiago Monteiro,Benjamin Bonzi,Thiago Monteiro,Player1,50.0,67.0,7-5 6-2,ATP,2022
2022-08-22,Winston-Salem,Hard,R16,Botic Van De Zandschulp,Jaume Munar,Jaume Munar,Botic Van De Zandschulp,Player2,57.0,23.0,6-3 6-3,ATP,2022
2022-08-22,Winston-Salem,Hard,R32,Dominic Thiem,Grigor Dimitrov,Grigor Dimitrov,Dominic Thiem,Player2,19.0,231.0,0-6 4-2 RET,ATP,2022
2022-08-22,Winston-Salem,Hard,R32,Jack Draper,Fabio Fognini,Fabio Fognini,Jack Draper,Player2,61.0,55.0,6-2 4-6 6-1,ATP,2022
2022-08-22,Winston-Salem,Hard,R16,Richard Gasquet,Steve Johnson,Steve Johnson,Richard Gasquet,Player2,115.0,91.0,6-7(3) 6-4 6-3,ATP,2022
2022-08-29,Us Open,Hard,QF,Frances Tiafoe,Andrey Rublev,Frances Tiafoe,Andrey Rublev,Player1,26.0,11.0,7-6(3) 7-6(0) 6-4,ATP,2022
2022-08-29,Us Open,Hard,SF,Carlos Alcaraz,Frances Tiafoe,Carlos Alcaraz,Frances Tiafoe,Player1,4.0,26.0,6-7(6) 6-3 6-1 6-7(5) 6-3,ATP,2022
2022-08-29,Us Open,Hard,R64,Pedro Cachin,Brandon Holt,Pedro Cachin,Brandon Holt,Player1,66.0,303.0,1-6 2-6 6-1 7-6(1) 7-6(6),ATP,2022
2022-08-29,Us Open,Hard,SF,Casper Ruud,Karen Khachanov,Karen Khachanov,Casper Ruud,Player2,31.0,7.0,7-6(5) 6-2 5-7 6-2,ATP,2022
2022-08-29,Us Open,Hard,F,Carlos Alcaraz,Casper Ruud,Casper Ruud,Carlos Alcaraz,Player2,7.0,4.0,6-4 2-6 7-6(1) 6-3,ATP,2022
2022-08-29,Us Open,Hard,R128,Yulia Putintseva,Amanda Anisimova,Amanda Anisimova,Yulia Putintseva,Player2,24.0,38.0,6-3 6-3,WTA,2022
2022-08-29,Us Open,Hard,R128,Lauren Davis,Lucia Bronzetti,Lucia Bronzetti,Lauren Davis,Player2,59.0,105.0,4-6 7-6(3) 5-4 RET,WTA,2022
2022-08-29,Us Open,Hard,R128,Ekaterina Alexandrova,Peyton Stearns,Ekaterina Alexandrova,Peyton Stearns,Player1,28.0,332.0,6-4 4-6 7-5,WTA,2022
2022-08-29,Us Open,Hard,R128,Anastasia Potapova,Claire Liu,Anastasia Potapova,Claire Liu,Player1,52.0,82.0,6-1 6-4,WTA,2022
2022-08-29,Us Open,Hard,R128,Jule Niemeier,Sofia Kenin,Jule Niemeier,Sofia Kenin,Player1,108.0,327.0,7-6(3) 6-4,WTA,2022
2022-08-29,Us Open,Hard,QF,Casper Ruud,Matteo Berrettini,Casper Ruud,Matteo Berrettini,Player1,7.0,14.0,6-1 6-4 7-6(4),ATP,2022
2022-08-29,Us Open,Hard,R128,Sloane Stephens,Greet Minnen,Greet Minnen,Sloane Stephens,Player2,110.0,51.0,1-6 6-3 6-3,WTA,2022
2022-08-29,Us Open,Hard,QF,Karen Khachanov,Nick Kyrgios,Nick Kyrgios,Karen Khachanov,Player2,25.0,31.0,7-5 4-6 7-5 6-7(3) 6-4,ATP,2022
2022-08-29,Us Open,Hard,QF,Carlos Alcaraz,Jannik Sinner,Jannik Sinner,Carlos Alcaraz,Player2,13.0,4.0,6-3 6-7(7) 6-7(0) 7-5 6-3,ATP,2022
2022-08-29,Us Open,Hard,R16,Andrey Rublev,Cameron Norrie,Cameron Norrie,Andrey Rublev,Player2,9.0,11.0,6-4 6-4 6-4,ATP,2022
2022-08-29,Us Open,Hard,R16,Carlos Alcaraz,Marin Cilic,Marin Cilic,Carlos Alcaraz,Player2,17.0,4.0,6-4 3-6 6-4 4-6 6-3,ATP,2022
2022-08-29,Us Open,Hard,R16,Jannik Sinner,Ilya Ivashka,Ilya Ivashka,Jannik Sinner,Player2,73.0,13.0,6-1 5-7 6-2 4-6 6-3,ATP,2022
2022-08-29,Us Open,Hard,R16,Casper Ruud,Corentin Moutet,Corentin Moutet,Casper Ruud,Player2,112.0,7.0,6-1 6-2 6-7(4) 6-2,ATP,2022
2022-08-29,Us Open,Hard,R16,Matteo Berrettini,Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,Matteo Berrettini,Player2,39.0,14.0,3-6 7-6(2) 6-3 4-6 6-2,ATP,2022
2022-08-29,Us Open,Hard,R16,Nick Kyrgios,Daniil Medvedev,Daniil Medvedev,Nick Kyrgios,Player2,1.0,25.0,7-6(11) 3-6 6-3 6-2,ATP,2022
2022-08-29,Us Open,Hard,R32,Rafael Nadal,Richard Gasquet,Richard Gasquet,Rafael Nadal,Player2,91.0,3.0,6-0 6-1 7-5,ATP,2022
2022-08-29,Us Open,Hard,R32,Frances Tiafoe,Diego Schwartzman,Frances Tiafoe,Diego Schwartzman,Player1,26.0,16.0,7-6(7) 6-4 6-4,ATP,2022
2022-08-29,Us Open,Hard,R32,Andrey Rublev,Denis Shapovalov,Denis Shapovalov,Andrey Rublev,Player2,21.0,11.0,6-4 2-6 6-7(3) 6-4 7-6(7),ATP,2022
2022-08-29,Us Open,Hard,R32,Cameron Norrie,Holger Rune,Holger Rune,Cameron Norrie,Player2,33.0,9.0,7-5 6-4 6-1,ATP,2022
2022-08-29,Us Open,Hard,R64,Matteo Berrettini,Hugo Grenier,Hugo Grenier,Matteo Berrettini,Player2,119.0,14.0,2-6 6-1 7-6(4) 7-6(7),ATP,2022
2022-08-29,Us Open,Hard,R64,Andy Murray,Emilio Nava,Emilio Nava,Andy Murray,Player2,203.0,51.0,5-7 6-3 6-1 6-0,ATP,2022
2022-08-29,Us Open,Hard,R128,Qinwen Zheng,Jelena Ostapenko,Qinwen Zheng,Jelena Ostapenko,Player1,39.0,16.0,6-3 3-6 6-4,WTA,2022
2022-08-29,Us Open,Hard,R16,Frances Tiafoe,Rafael Nadal,Rafael Nadal,Frances Tiafoe,Player2,3.0,26.0,6-4 4-6 6-4 6-3,ATP,2022
2022-08-29,Us Open,Hard,R128,Garbine Muguruza,Clara Tauson,Garbine Muguruza,Clara Tauson,Player1,10.0,57.0,6-3 7-6(5),WTA,2022
2022-08-29,Us Open,Hard,R32,Nick Kyrgios,J J Wolf,J J Wolf,Nick Kyrgios,Player2,87.0,25.0,6-4 6-2 6-3,ATP,2022
2022-08-29,Us Open,Hard,R128,Anhelina Kalinina,Bernarda Pera,Bernarda Pera,Anhelina Kalinina,Player2,45.0,47.0,6-4 6-4,WTA,2022
2022-08-29,Us Open,Hard,R32,Matteo Berrettini,Andy Murray,Matteo Berrettini,Andy Murray,Player1,14.0,51.0,6-4 6-4 6-7(1) 6-3,ATP,2022
2022-08-29,Us Open,Hard,R32,Alejandro Davidovich Fokina,Daniel Elahi Galan,Daniel Elahi Galan,Alejandro Davidovich Fokina,Player2,94.0,39.0,6-4 5-7 6-4 6-4,ATP,2022
2022-08-29,Us Open,Hard,R32,Karen Khachanov,Jack Draper,Karen Khachanov,Jack Draper,Player1,31.0,53.0,6-3 4-6 6-5 RET,ATP,2022
2022-08-29,Us Open,Hard,R32,Pablo Carreno Busta,Alex De Minaur,Pablo Carreno Busta,Alex De Minaur,Player1,15.0,20.0,6-1 6-1 3-6 7-6(5),ATP,2022
2022-08-29,Us Open,Hard,R64,Alejandro Davidovich Fokina,Marton Fucsovics,Alejandro Davidovich Fokina,Marton Fucsovics,Player1,39.0,98.0,7-6(3) 5-7 3-6 6-0 7-6(3),ATP,2022
2022-08-29,Us Open,Hard,R32,Daniil Medvedev,Yibing Wu,Daniil Medvedev,Yibing Wu,Player1,1.0,174.0,6-4 6-2 6-2,ATP,2022
2022-08-29,Us Open,Hard,R64,Rafael Nadal,Fabio Fognini,Rafael Nadal,Fabio Fognini,Player1,3.0,60.0,2-6 6-4 6-2 6-1,ATP,2022
2022-08-29,Us Open,Hard,R64,Richard Gasquet,Miomir Kecmanovic,Richard Gasquet,Miomir Kecmanovic,Player1,91.0,36.0,6-2 6-4 4-6 6-4,ATP,2022
2022-08-29,Us Open,Hard,R64,Frances Tiafoe,Jason Kubler,Frances Tiafoe,Jason Kubler,Player1,26.0,109.0,7-6(3) 7-5 7-6(2),ATP,2022
2022-08-29,Us Open,Hard,R64,Diego Schwartzman,Alexei Popyrin,Alexei Popyrin,Diego Schwartzman,Player2,84.0,16.0,7-6(3) 7-5 7-6(6),ATP,2022
2022-08-29,Us Open,Hard,R64,Andrey Rublev,Soon Woo Kwon,Andrey Rublev,Soon Woo Kwon,Player1,11.0,81.0,6-3 6-0 6-4,ATP,2022
2022-08-29,Us Open,Hard,R64,Denis Shapovalov,Roberto Carballes Baena,Roberto Carballes Baena,Denis Shapovalov,Player2,80.0,21.0,6-4 4-6 6-3 6-2,ATP,2022
2022-08-29,Us Open,Hard,R64,Holger Rune,John Isner,Holger Rune,John Isner,Player1,33.0,48.0,W/O,ATP,2022
2022-08-29,Us Open,Hard,R64,Cameron Norrie,Joao Sousa,Joao Sousa,Cameron Norrie,Player2,59.0,9.0,6-4 6-4 7-6(4),ATP,2022
2022-08-29,Us Open,Hard,R64,Carlos Alcaraz,Federico Coria,Carlos Alcaraz,Federico Coria,Player1,4.0,78.0,6-2 6-1 7-5,ATP,2022
2022-08-29,Us Open,Hard,R64,Jenson Brooksby,Borna Coric,Jenson Brooksby,Borna Coric,Player1,43.0,29.0,6-4 7-6(10) 6-1,ATP,2022
2022-08-29,Us Open,Hard,R64,Daniel Evans,James Duckworth,James Duckworth,Daniel Evans,Player2,83.0,23.0,6-3 6-2 4-6 6-4,ATP,2022
2022-08-29,Us Open,Hard,R64,Marin Cilic,Albert Ramos,Marin Cilic,Albert Ramos,Player1,17.0,42.0,6-3 7-6(4) 6-3,ATP,2022
2022-08-29,Us Open,Hard,R64,Jannik Sinner,Christopher Eubanks,Christopher Eubanks,Jannik Sinner,Player2,145.0,13.0,6-4 7-6(8) 6-2,ATP,2022
2022-08-29,Us Open,Hard,R64,Brandon Nakashima,Grigor Dimitrov,Grigor Dimitrov,Brandon Nakashima,Player2,19.0,69.0,7-6(5) 7-5 6-3,ATP,2022
2022-08-29,Us Open,Hard,R64,Lorenzo Musetti,Gijs Brouwer,Gijs Brouwer,Lorenzo Musetti,Player2,181.0,30.0,6-7(1) 6-3 6-4 6-2,ATP,2022
2022-08-29,Us Open,Hard,R64,Ilya Ivashka,Hubert Hurkacz,Hubert Hurkacz,Ilya Ivashka,Player2,10.0,73.0,6-4 4-6 7-6(5) 6-3,ATP,2022
2022-08-29,Us Open,Hard,R64,Casper Ruud,Tim Van Rijthoven,Tim Van Rijthoven,Casper Ruud,Player2,117.0,7.0,6-7(4) 6-4 6-4 6-4,ATP,2022
2022-08-29,Us Open,Hard,R64,Tommy Paul,Sebastian Korda,Sebastian Korda,Tommy Paul,Player2,52.0,34.0,6-0 3-6 4-6 6-3 6-4,ATP,2022
2022-08-29,Us Open,Hard,R64,Corentin Moutet,Botic Van De Zandschulp,Corentin Moutet,Botic Van De Zandschulp,Player1,112.0,22.0,6-4 1-6 6-2 6-4,ATP,2022
2022-08-29,Us Open,Hard,R32,Ilya Ivashka,Lorenzo Musetti,Ilya Ivashka,Lorenzo Musetti,Player1,73.0,30.0,6-4 3-6 6-2 6-3,ATP,2022
2022-08-29,Us Open,Hard,R32,Jannik Sinner,Brandon Nakashima,Jannik Sinner,Brandon Nakashima,Player1,13.0,69.0,3-6 6-4 6-1 6-2,ATP,2022
2022-08-29,Us Open,Hard,R32,Marin Cilic,Daniel Evans,Daniel Evans,Marin Cilic,Player2,23.0,17.0,7-6(11) 6-7(3) 6-2 7-5,ATP,2022
2022-08-29,Us Open,Hard,R32,Carlos Alcaraz,Jenson Brooksby,Jenson Brooksby,Carlos Alcaraz,Player2,43.0,4.0,6-3 6-3 6-3,ATP,2022
2022-08-29,Us Open,Hard,R128,Linda Fruhvirtova,Xin Yu Wang,Xin Yu Wang,Linda Fruhvirtova,Player2,79.0,167.0,6-3 6-4,WTA,2022
2022-08-29,Us Open,Hard,R128,Marin Cilic,Maximilian Marterer,Marin Cilic,Maximilian Marterer,Player1,17.0,156.0,6-3 6-2 7-5,ATP,2022
2022-08-29,Us Open,Hard,R128,Thiago Monteiro,Alex Molcan,Thiago Monteiro,Alex Molcan,Player1,67.0,40.0,6-4 4-6 6-4 6-1,ATP,2022
2022-08-29,Us Open,Hard,R128,Christopher Eubanks,Pedro Martinez,Christopher Eubanks,Pedro Martinez,Player1,145.0,54.0,7-5 6-3 7-6(3),ATP,2022
2022-08-29,Us Open,Hard,R64,Pablo Carreno Busta,Alexander Bublik,Alexander Bublik,Pablo Carreno Busta,Player2,47.0,15.0,4-6 6-4 6-3 7-6(5),ATP,2022
2022-08-29,Us Open,Hard,R64,J J Wolf,Alejandro Tabilo,Alejandro Tabilo,J J Wolf,Player2,71.0,87.0,4-6 7-5 6-4 6-3,ATP,2022
2022-08-29,Us Open,Hard,R64,Nick Kyrgios,Benjamin Bonzi,Nick Kyrgios,Benjamin Bonzi,Player1,25.0,50.0,7-6(3) 6-4 4-6 6-4,ATP,2022
2022-08-29,Us Open,Hard,R64,Yibing Wu,Nuno Borges,Nuno Borges,Yibing Wu,Player2,104.0,174.0,6-7(3) 7-6(4) 4-6 6-4 6-4,ATP,2022
2022-08-29,Us Open,Hard,R64,Daniil Medvedev,Arthur Rinderknech,Daniil Medvedev,Arthur Rinderknech,Player1,1.0,58.0,6-2 7-5 6-3,ATP,2022
2022-08-29,Us Open,Hard,R128,Rafael Nadal,Rinky Hijikata,Rafael Nadal,Rinky Hijikata,Player1,3.0,198.0,4-6 6-2 6-3 6-3,ATP,2022
2022-08-29,Us Open,Hard,R128,Fabio Fognini,Aslan Karatsev,Aslan Karatsev,Fabio Fognini,Player2,38.0,60.0,1-6 5-7 6-4 6-1 6-4,ATP,2022
2022-08-29,Us Open,Hard,R128,Richard Gasquet,Taro Daniel,Taro Daniel,Richard Gasquet,Player2,95.0,91.0,6-4 6-7(1) 6-2 6-2,ATP,2022
2022-08-29,Us Open,Hard,R128,Miomir Kecmanovic,Learner Tien,Miomir Kecmanovic,Learner Tien,Player1,36.0,1042.0,3-6 6-1 6-3 6-3,ATP,2022
2022-08-29,Us Open,Hard,R128,Daniel Evans,Jiri Vesely,Daniel Evans,Jiri Vesely,Player1,23.0,68.0,6-4 6-1 6-1,ATP,2022
2022-08-29,Us Open,Hard,R128,Frances Tiafoe,Marcos Giron,Marcos Giron,Frances Tiafoe,Player2,56.0,26.0,7-6(0) 6-4 6-3,ATP,2022
2022-08-29,Us Open,Hard,R128,Alexei Popyrin,Chun Hsin Tseng,Alexei Popyrin,Chun Hsin Tseng,Player1,84.0,89.0,6-3 7-6(5) 7-6(3),ATP,2022
2022-08-29,Us Open,Hard,R128,Diego Schwartzman,Jack Sock,Diego Schwartzman,Jack Sock,Player1,16.0,107.0,3-6 5-7 6-0 1-0 RET,ATP,2022
2022-08-29,Us Open,Hard,R64,Alex De Minaur,Cristian Garin,Cristian Garin,Alex De Minaur,Player2,82.0,20.0,6-3 6-0 4-6 6-2,ATP,2022
