Date,HomeTeam,AwayTeam,HomeScore,AwayScore,HomeFG,AwayFG,HomeFG3,AwayFG3,HomeFT,AwayFT,HomeREB,AwayREB,HomeAST,AwayAST,HomeTO,AwayTO,Season,Winner
2022-12-30,Denver Nuggets,Miami Heat,124,119,0.592,0.448,0.607,0.4,0.773,0.9,36,36,34,21,20,14,2022-23,Home
2022-12-30,Toronto Raptors,Phoenix Suns,113,104,0.494,0.493,0.333,0.467,0.846,0.87,31,42,20,26,12,25,2022-23,Home
2022-12-30,Golden State Warriors,Portland Trail Blazers,118,112,0.462,0.462,0.395,0.308,0.81,0.696,46,49,29,22,12,14,2022-23,Home
2022-12-30,New Orleans Pelicans,Philadelphia 76ers,127,116,0.538,0.56,0.484,0.412,0.722,0.818,36,29,19,28,12,18,2022-23,Home
2022-12-30,Atlanta Hawks,Los Angeles Lakers,121,130,0.475,0.542,0.289,0.313,0.7,0.889,41,55,22,34,10,16,2022-23,Away
2022-12-30,Milwaukee Bucks,Minnesota Timberwolves,123,114,0.462,0.435,0.359,0.267,0.697,0.765,68,36,25,18,21,8,2022-23,Home
2022-12-30,Chicago Bulls,Detroit Pistons,132,118,0.576,0.477,0.444,0.436,0.933,0.792,38,35,21,28,13,14,2022-23,Home
2022-12-30,Orlando Magic,Washington Wizards,100,119,0.42,0.56,0.185,0.429,0.688,0.8,35,53,24,33,11,26,2022-23,Away
2022-12-31,Utah Jazz,Miami Heat,123,126,0.432,0.506,0.425,0.333,0.818,0.767,49,37,23,32,16,12,2022-23,Away
2022-12-31,Indiana Pacers,LA Clippers,131,130,0.523,0.538,0.368,0.471,0.862,0.966,36,39,28,23,11,15,2022-23,Home
2022-12-31,Houston Rockets,New York Knicks,88,108,0.377,0.389,0.304,0.294,0.696,0.719,52,46,20,20,24,10,2022-23,Away
2022-12-31,San Antonio Spurs,Dallas Mavericks,125,126,0.553,0.581,0.421,0.412,0.719,0.571,48,26,28,21,13,5,2022-23,Away
2022-12-31,Charlotte Hornets,Brooklyn Nets,106,123,0.396,0.6,0.268,0.382,0.905,0.737,45,42,28,26,12,14,2022-23,Away
2022-12-31,Minnesota Timberwolves,Detroit Pistons,104,116,0.434,0.483,0.294,0.37,0.846,0.714,39,52,17,21,15,14,2022-23,Away
2022-12-31,Oklahoma City Thunder,Philadelphia 76ers,96,115,0.38,0.465,0.333,0.324,0.636,0.706,50,56,16,29,16,13,2022-23,Away
2022-12-31,Chicago Bulls,Cleveland Cavaliers,102,103,0.481,0.459,0.333,0.342,0.708,0.632,40,50,14,20,15,20,2022-23,Away
2022-12-31,Memphis Grizzlies,New Orleans Pelicans,116,101,0.511,0.352,0.172,0.267,0.773,0.806,52,46,26,16,17,19,2022-23,Home
2023-01-01,Memphis Grizzlies,Sacramento Kings,118,108,0.46,0.406,0.313,0.349,0.667,1.0,57,47,25,24,11,15,2022-23,Home
2023-01-01,Denver Nuggets,Boston Celtics,123,111,0.57,0.46,0.567,0.273,0.889,0.815,35,41,31,30,14,13,2022-23,Home
2023-01-01,Milwaukee Bucks,Washington Wizards,95,118,0.354,0.532,0.265,0.259,0.933,0.688,44,54,22,29,16,17,2022-23,Away
2023-01-02,Philadelphia 76ers,New Orleans Pelicans,120,111,0.477,0.5,0.429,0.379,0.821,0.8,35,49,26,26,9,17,2022-23,Home
2023-01-02,Cleveland Cavaliers,Chicago Bulls,145,134,0.522,0.495,0.348,0.303,0.733,0.882,47,42,27,22,10,7,2022-23,Home
2023-01-02,Portland Trail Blazers,Detroit Pistons,135,106,0.571,0.415,0.452,0.333,0.714,0.78,44,45,29,16,18,21,2022-23,Home
2023-01-02,Brooklyn Nets,San Antonio Spurs,139,103,0.624,0.433,0.55,0.258,0.8,0.611,45,43,31,26,12,18,2022-23,Home
2023-01-02,Indiana Pacers,Toronto Raptors,122,114,0.484,0.451,0.37,0.333,0.846,0.783,50,36,24,26,12,11,2022-23,Home
2023-01-02,LA Clippers,Miami Heat,100,110,0.433,0.459,0.414,0.333,0.882,0.833,34,48,19,22,15,11,2022-23,Away
2023-01-02,Minnesota Timberwolves,Denver Nuggets,124,111,0.517,0.462,0.361,0.379,0.778,0.8,41,45,29,27,11,14,2022-23,Home
2023-01-02,Charlotte Hornets,Los Angeles Lakers,115,121,0.452,0.484,0.344,0.333,0.69,0.7,47,53,24,26,14,14,2022-23,Away
2023-01-02,Golden State Warriors,Atlanta Hawks,143,141,0.446,0.486,0.322,0.314,0.667,0.828,69,53,34,30,19,13,2022-23,Home
2023-01-02,Houston Rockets,Dallas Mavericks,106,111,0.463,0.42,0.31,0.302,0.724,0.882,46,41,21,19,10,8,2022-23,Away
2023-01-02,New York Knicks,Phoenix Suns,102,83,0.486,0.391,0.394,0.27,0.68,0.714,45,36,26,22,7,8,2022-23,Home
2023-01-03,Oklahoma City Thunder,Boston Celtics,150,117,0.592,0.455,0.5,0.3,0.636,0.806,44,38,31,29,13,17,2022-23,Home
2023-01-03,Utah Jazz,Sacramento Kings,115,117,0.432,0.535,0.295,0.281,0.897,0.889,44,40,21,23,16,17,2022-23,Away
2023-01-03,Milwaukee Bucks,Washington Wizards,123,113,0.48,0.433,0.275,0.296,0.941,0.913,49,46,27,27,12,10,2022-23,Home
2023-01-04,Philadelphia 76ers,Indiana Pacers,129,126,0.49,0.474,0.389,0.361,0.864,0.885,46,45,24,31,9,13,2022-23,Home
2023-01-04,Toronto Raptors,Milwaukee Bucks,101,104,0.328,0.398,0.196,0.333,0.8,0.7,47,73,22,26,8,25,2022-23,Away
2023-01-04,Minnesota Timberwolves,Portland Trail Blazers,113,106,0.513,0.44,0.375,0.31,0.722,0.738,33,39,25,18,14,16,2022-23,Home
2023-01-04,Chicago Bulls,Brooklyn Nets,121,112,0.531,0.462,0.4,0.324,0.931,0.762,46,34,21,24,15,10,2022-23,Home
2023-01-04,New York Knicks,San Antonio Spurs,117,114,0.479,0.5,0.323,0.393,0.654,0.808,47,38,16,25,12,15,2022-23,Home
2023-01-04,Golden State Warriors,Detroit Pistons,119,122,0.517,0.489,0.375,0.444,0.933,0.696,40,41,31,29,14,8,2022-23,Away
2023-01-04,Los Angeles Lakers,Miami Heat,112,109,0.494,0.453,0.296,0.276,0.8,0.714,42,43,20,24,17,13,2022-23,Home
2023-01-04,Sacramento Kings,Atlanta Hawks,117,120,0.466,0.536,0.4,0.333,0.926,0.909,42,44,26,21,10,15,2022-23,Away
2023-01-04,New Orleans Pelicans,Houston Rockets,119,108,0.461,0.443,0.368,0.316,0.885,0.667,51,43,25,25,14,13,2022-23,Home
2023-01-04,Charlotte Hornets,Memphis Grizzlies,107,131,0.404,0.5,0.289,0.3,0.833,0.757,44,59,25,28,12,14,2022-23,Away
2023-01-04,Orlando Magic,Oklahoma City Thunder,126,115,0.519,0.404,0.394,0.405,0.806,0.903,49,33,26,23,16,9,2022-23,Home
2023-01-04,Cleveland Cavaliers,Phoenix Suns,90,88,0.39,0.395,0.306,0.357,0.826,0.778,46,49,15,24,14,13,2022-23,Home
2023-01-05,Dallas Mavericks,Boston Celtics,95,124,0.378,0.488,0.219,0.372,0.8,0.839,42,52,15,29,11,11,2022-23,Away
2023-01-05,Orlando Magic,Memphis Grizzlies,115,123,0.464,0.522,0.306,0.333,0.867,0.652,39,49,23,24,10,12,2022-23,Away
2023-01-05,Houston Rockets,Utah Jazz,114,131,0.413,0.495,0.357,0.396,0.885,0.952,49,42,19,33,14,8,2022-23,Away
2023-01-05,Denver Nuggets,LA Clippers,122,91,0.506,0.374,0.389,0.135,0.857,0.72,57,41,28,24,11,7,2022-23,Home
2023-01-06,Indiana Pacers,Portland Trail Blazers,108,99,0.452,0.404,0.28,0.273,0.893,0.824,41,52,22,30,12,18,2022-23,Home
2023-01-06,New Orleans Pelicans,Brooklyn Nets,102,108,0.398,0.435,0.414,0.455,0.8,0.95,51,43,16,26,15,12,2022-23,Away
2023-01-06,Toronto Raptors,New York Knicks,108,112,0.422,0.47,0.345,0.432,0.8,0.692,46,51,22,19,7,11,2022-23,Away
2023-01-06,Los Angeles Lakers,Atlanta Hawks,130,114,0.548,0.458,0.457,0.29,0.75,0.773,51,39,33,24,16,12,2022-23,Home
2023-01-06,Minnesota Timberwolves,LA Clippers,128,115,0.568,0.44,0.371,0.36,0.793,0.667,45,40,28,22,19,8,2022-23,Home
2023-01-06,San Antonio Spurs,Detroit Pistons,121,109,0.556,0.473,0.375,0.355,0.846,0.588,44,37,27,23,17,15,2022-23,Home
2023-01-06,Milwaukee Bucks,Charlotte Hornets,109,138,0.44,0.52,0.417,0.417,0.625,0.632,45,49,22,32,16,5,2022-23,Away
2023-01-06,Oklahoma City Thunder,Washington Wizards,127,110,0.51,0.481,0.459,0.292,0.714,0.75,41,46,30,21,9,20,2022-23,Home
2023-01-06,Phoenix Suns,Miami Heat,96,104,0.415,0.423,0.261,0.316,0.88,0.839,44,37,22,19,14,12,2022-23,Away
2023-01-06,Denver Nuggets,Cleveland Cavaliers,121,108,0.531,0.455,0.486,0.385,0.783,0.563,49,40,28,30,12,6,2022-23,Home
2023-01-06,Philadelphia 76ers,Chicago Bulls,112,126,0.435,0.571,0.439,0.588,0.778,0.588,38,45,28,33,7,11,2022-23,Away
2023-01-07,Golden State Warriors,Orlando Magic,101,115,0.375,0.506,0.31,0.406,0.81,0.583,49,44,26,26,16,10,2022-23,Away
2023-01-07,Chicago Bulls,Utah Jazz,126,118,0.53,0.495,0.464,0.293,0.781,0.778,44,39,22,36,10,10,2022-23,Home
2023-01-07,San Antonio Spurs,Boston Celtics,116,121,0.49,0.495,0.28,0.441,0.786,0.667,51,43,25,30,13,14,2022-23,Away
2023-01-07,Sacramento Kings,Los Angeles Lakers,134,136,0.523,0.61,0.438,0.429,0.811,0.818,34,38,25,26,14,17,2022-23,Away
2023-01-07,Dallas Mavericks,New Orleans Pelicans,127,117,0.568,0.479,0.448,0.172,0.789,0.629,39,44,23,26,17,12,2022-23,Home
2023-01-08,Miami Heat,Brooklyn Nets,101,102,0.413,0.513,0.371,0.364,0.706,0.8,41,40,22,22,11,16,2022-23,Away
2023-01-08,LA Clippers,Atlanta Hawks,108,112,0.389,0.494,0.333,0.308,0.774,0.8,59,43,25,22,11,9,2022-23,Away
2023-01-08,Phoenix Suns,Cleveland Cavaliers,98,112,0.44,0.577,0.538,0.379,0.909,0.647,36,39,22,29,16,14,2022-23,Away
2023-01-08,Houston Rockets,Minnesota Timberwolves,96,104,0.427,0.475,0.306,0.357,0.6,0.818,41,44,26,23,18,17,2022-23,Away
2023-01-08,Toronto Raptors,Portland Trail Blazers,117,105,0.44,0.447,0.387,0.3,0.862,0.757,41,42,26,19,10,22,2022-23,Home
2023-01-08,Memphis Grizzlies,Utah Jazz,123,118,0.451,0.511,0.395,0.313,0.727,0.818,39,46,28,29,10,20,2022-23,Home
2023-01-08,Indiana Pacers,Charlotte Hornets,116,111,0.437,0.432,0.342,0.333,0.818,0.889,41,49,27,25,16,18,2022-23,Home
2023-01-08,Oklahoma City Thunder,Dallas Mavericks,120,109,0.484,0.425,0.429,0.359,0.8,0.786,48,39,27,21,8,12,2022-23,Home
2023-01-08,Detroit Pistons,Philadelphia 76ers,111,123,0.506,0.489,0.348,0.297,0.833,0.87,43,44,25,24,23,13,2022-23,Away
2023-01-09,Sacramento Kings,Orlando Magic,136,111,0.536,0.456,0.5,0.318,0.75,0.75,48,41,39,24,11,13,2022-23,Home
2023-01-09,Boston Celtics,Chicago Bulls,107,99,0.437,0.453,0.268,0.343,0.952,0.643,50,42,25,19,9,7,2022-23,Home
2023-01-09,Washington Wizards,New Orleans Pelicans,112,132,0.512,0.527,0.412,0.385,0.778,0.774,37,44,26,24,20,9,2022-23,Away
2023-01-09,New York Knicks,Milwaukee Bucks,107,111,0.38,0.438,0.268,0.388,0.909,0.778,48,48,16,27,7,14,2022-23,Away
2023-01-09,Denver Nuggets,Los Angeles Lakers,122,109,0.465,0.441,0.357,0.286,0.882,0.76,55,44,29,20,17,13,2022-23,Home
2023-01-09,Memphis Grizzlies,San Antonio Spurs,121,113,0.495,0.454,0.423,0.344,0.571,0.875,50,42,26,28,13,14,2022-23,Home
2023-01-10,Portland Trail Blazers,Orlando Magic,106,109,0.483,0.513,0.171,0.375,0.842,0.8,43,35,22,19,16,16,2022-23,Away
2023-01-10,Miami Heat,Oklahoma City Thunder,112,111,0.392,0.484,0.303,0.257,1.0,0.667,41,44,18,27,19,18,2022-23,Home
2023-01-10,Toronto Raptors,Charlotte Hornets,132,120,0.495,0.547,0.455,0.429,0.815,0.733,49,34,32,33,11,9,2022-23,Home
2023-01-10,Utah Jazz,Cleveland Cavaliers,116,114,0.437,0.467,0.278,0.27,0.811,0.833,54,37,21,18,15,5,2022-23,Home
2023-01-10,LA Clippers,Dallas Mavericks,113,101,0.453,0.435,0.387,0.316,0.767,0.806,46,32,20,15,9,11,2022-23,Home
2023-01-10,Philadelphia 76ers,Detroit Pistons,147,116,0.607,0.404,0.355,0.359,0.933,0.833,55,26,36,23,18,11,2022-23,Home
2023-01-10,Golden State Warriors,Phoenix Suns,113,125,0.385,0.456,0.375,0.452,0.778,0.935,45,57,24,26,15,21,2022-23,Away
2023-01-11,Washington Wizards,Chicago Bulls,100,97,0.463,0.466,0.304,0.31,0.81,0.667,52,39,21,16,17,12,2022-23,Home
2023-01-11,Detroit Pistons,Minnesota Timberwolves,135,118,0.6,0.489,0.531,0.485,0.786,0.762,38,36,30,22,16,18,2022-23,Home
2023-01-11,Denver Nuggets,Phoenix Suns,126,97,0.565,0.433,0.441,0.281,0.714,0.714,38,44,30,28,10,16,2022-23,Home
2023-01-11,Sacramento Kings,Houston Rockets,135,115,0.479,0.458,0.396,0.39,0.839,0.647,45,48,28,30,9,13,2022-23,Home
2023-01-11,Boston Celtics,New Orleans Pelicans,125,114,0.484,0.517,0.341,0.367,0.88,0.765,50,33,24,22,9,9,2022-23,Home
2023-01-11,Atlanta Hawks,Milwaukee Bucks,105,114,0.448,0.459,0.367,0.375,0.889,0.545,41,57,25,28,11,10,2022-23,Away
2023-01-11,New York Knicks,Indiana Pacers,119,113,0.452,0.478,0.357,0.308,0.848,0.714,50,41,21,27,12,13,2022-23,Home
2023-01-11,Memphis Grizzlies,San Antonio Spurs,135,129,0.515,0.467,0.636,0.324,0.68,0.783,57,48,19,33,13,12,2022-23,Home
2023-01-12,Miami Heat,Milwaukee Bucks,108,102,0.442,0.402,0.265,0.386,0.938,0.667,61,39,22,20,13,10,2022-23,Home
2023-01-12,Toronto Raptors,Charlotte Hornets,124,114,0.518,0.532,0.357,0.394,0.778,0.704,32,42,30,27,9,22,2022-23,Home
2023-01-12,Brooklyn Nets,Boston Celtics,98,109,0.452,0.477,0.382,0.333,0.818,0.882,31,48,26,23,12,13,2022-23,Away
2023-01-12,Philadelphia 76ers,Oklahoma City Thunder,114,133,0.443,0.512,0.306,0.424,0.926,0.939,39,39,30,28,17,11,2022-23,Away
2023-01-12,Portland Trail Blazers,Cleveland Cavaliers,113,119,0.513,0.494,0.333,0.318,0.759,0.774,36,44,17,28,16,11,2022-23,Away
2023-01-12,Los Angeles Lakers,Dallas Mavericks,115,119,0.393,0.5,0.244,0.333,0.63,0.529,56,54,24,25,9,16,2022-23,Away
2023-01-13,Washington Wizards,New York Knicks,108,112,0.387,0.446,0.31,0.276,0.885,0.71,50,54,18,15,7,7,2022-23,Away
2023-01-13,Utah Jazz,Orlando Magic,112,108,0.434,0.438,0.314,0.389,0.725,0.625,59,40,15,23,24,15,2022-23,Home
2023-01-13,Indiana Pacers,Atlanta Hawks,111,113,0.396,0.436,0.233,0.485,0.828,0.714,51,50,24,26,12,13,2022-23,Away
2023-01-13,Detroit Pistons,New Orleans Pelicans,110,116,0.478,0.488,0.233,0.355,0.708,0.7,42,48,20,29,13,16,2022-23,Away
2023-01-13,Sacramento Kings,Houston Rockets,139,114,0.547,0.473,0.5,0.324,0.862,0.64,46,34,34,23,14,15,2022-23,Home
2023-01-13,Chicago Bulls,Oklahoma City Thunder,110,124,0.447,0.511,0.316,0.333,0.917,0.864,42,46,30,22,16,10,2022-23,Away
2023-01-13,Minnesota Timberwolves,Phoenix Suns,121,116,0.522,0.477,0.357,0.609,0.85,0.833,37,43,24,28,14,19,2022-23,Home
2023-01-13,LA Clippers,Denver Nuggets,103,115,0.471,0.5,0.345,0.424,0.786,0.76,43,43,20,24,12,10,2022-23,Away
2023-01-13,San Antonio Spurs,Golden State Warriors,113,144,0.455,0.545,0.364,0.375,0.735,0.8,38,55,26,33,15,12,2022-23,Away
2023-01-14,Miami Heat,Milwaukee Bucks,111,95,0.517,0.405,0.5,0.396,0.833,0.667,51,32,17,26,11,10,2022-23,Home
2023-01-14,Toronto Raptors,Atlanta Hawks,103,114,0.414,0.512,0.241,0.407,0.8,0.944,43,40,19,19,12,11,2022-23,Away
2023-01-14,Portland Trail Blazers,Dallas Mavericks,136,119,0.557,0.524,0.415,0.478,0.955,0.579,47,25,34,28,9,10,2022-23,Home
2023-01-14,Indiana Pacers,Memphis Grizzlies,112,130,0.369,0.552,0.234,0.375,0.893,0.786,49,45,26,32,19,15,2022-23,Away
2023-01-14,Utah Jazz,Philadelphia 76ers,117,118,0.478,0.449,0.3,0.436,0.826,0.808,48,37,20,23,10,8,2022-23,Away
2023-01-14,Minnesota Timberwolves,Cleveland Cavaliers,110,102,0.563,0.487,0.321,0.286,0.733,0.87,31,40,22,24,13,18,2022-23,Home
2023-01-14,Charlotte Hornets,Boston Celtics,106,122,0.466,0.475,0.296,0.358,0.842,0.9,46,46,21,35,11,7,2022-23,Away
2023-01-15,San Antonio Spurs,Sacramento Kings,119,132,0.516,0.551,0.385,0.467,0.65,0.8,40,38,27,24,10,5,2022-23,Away
2023-01-15,Chicago Bulls,Golden State Warriors,132,118,0.505,0.494,0.385,0.412,0.875,0.682,38,40,29,35,10,23,2022-23,Home
2023-01-15,Los Angeles Lakers,Philadelphia 76ers,112,113,0.552,0.506,0.3,0.353,0.769,0.789,38,38,28,29,9,9,2022-23,Away
2023-01-15,Portland Trail Blazers,Dallas Mavericks,140,123,0.506,0.461,0.386,0.333,0.881,0.818,41,39,28,31,7,9,2022-23,Home
2023-01-15,LA Clippers,Houston Rockets,121,100,0.523,0.452,0.438,0.226,0.714,0.739,44,39,21,22,15,20,2022-23,Home
2023-01-15,Denver Nuggets,Orlando Magic,119,116,0.539,0.488,0.333,0.241,0.526,0.794,41,39,32,24,15,13,2022-23,Home
2023-01-15,Brooklyn Nets,Oklahoma City Thunder,102,112,0.429,0.444,0.293,0.387,0.632,0.769,51,50,24,21,15,8,2022-23,Away
2023-01-15,Detroit Pistons,New York Knicks,104,117,0.446,0.455,0.409,0.4,0.8,0.806,38,52,23,17,11,6,2022-23,Away
2023-01-16,Washington Wizards,Golden State Warriors,118,127,0.488,0.495,0.4,0.409,0.87,0.905,36,43,31,28,14,12,2022-23,Away
2023-01-16,Los Angeles Lakers,Houston Rockets,140,132,0.538,0.49,0.364,0.367,0.857,0.742,39,48,23,28,2,8,2022-23,Home
2023-01-16,New York Knicks,Toronto Raptors,121,123,0.424,0.396,0.29,0.295,0.8,0.829,54,42,17,27,11,6,2022-23,Away
2023-01-16,Cleveland Cavaliers,New Orleans Pelicans,113,103,0.488,0.507,0.321,0.37,0.788,0.773,43,28,22,26,15,17,2022-23,Home
2023-01-16,Memphis Grizzlies,Phoenix Suns,136,106,0.531,0.438,0.432,0.303,0.8,0.947,51,37,29,33,10,15,2022-23,Home
2023-01-16,Charlotte Hornets,Boston Celtics,118,130,0.456,0.494,0.419,0.465,0.767,0.96,38,47,26,34,5,11,2022-23,Away
2023-01-16,Milwaukee Bucks,Indiana Pacers,132,119,0.527,0.512,0.5,0.475,0.867,0.933,41,37,32,29,13,15,2022-23,Home
2023-01-16,Minnesota Timberwolves,Utah Jazz,125,126,0.455,0.536,0.439,0.382,0.833,0.821,41,50,28,25,5,18,2022-23,Away
2023-01-16,Atlanta Hawks,Miami Heat,121,113,0.592,0.483,0.481,0.258,0.818,0.95,28,41,27,30,16,14,2022-23,Home
2023-01-17,San Antonio Spurs,Brooklyn Nets,106,98,0.381,0.42,0.206,0.13,0.893,0.875,54,49,23,22,15,21,2022-23,Home
2023-01-17,Milwaukee Bucks,Toronto Raptors,130,122,0.535,0.455,0.487,0.371,0.905,0.63,42,50,24,20,11,9,2022-23,Home
2023-01-17,LA Clippers,Philadelphia 76ers,110,120,0.5,0.534,0.353,0.419,0.8,0.853,33,33,20,25,18,14,2022-23,Away
2023-01-17,Denver Nuggets,Portland Trail Blazers,122,113,0.5,0.458,0.344,0.325,0.821,0.96,42,35,32,21,11,13,2022-23,Home
2023-01-18,Utah Jazz,LA Clippers,126,103,0.517,0.402,0.594,0.441,0.773,0.667,44,50,26,23,8,13,2022-23,Home
2023-01-18,Oklahoma City Thunder,Indiana Pacers,126,106,0.505,0.415,0.421,0.364,0.762,0.667,42,48,41,23,17,23,2022-23,Home
2023-01-18,New York Knicks,Washington Wizards,105,116,0.417,0.442,0.269,0.381,0.667,0.842,49,52,14,28,9,13,2022-23,Away
2023-01-18,Denver Nuggets,Minnesota Timberwolves,122,118,0.529,0.519,0.381,0.375,0.75,0.786,34,36,27,26,14,17,2022-23,Home
2023-01-18,Los Angeles Lakers,Sacramento Kings,111,116,0.483,0.494,0.324,0.3,0.778,0.778,36,47,26,23,6,11,2022-23,Away
2023-01-18,Dallas Mavericks,Atlanta Hawks,122,130,0.524,0.57,0.381,0.5,0.75,0.95,31,35,26,28,16,12,2022-23,Away
2023-01-18,Memphis Grizzlies,Cleveland Cavaliers,115,114,0.454,0.512,0.324,0.457,0.727,0.667,42,47,22,29,8,16,2022-23,Home
2023-01-18,New Orleans Pelicans,Miami Heat,98,124,0.463,0.532,0.433,0.343,0.611,0.75,38,43,27,37,18,9,2022-23,Away
2023-01-18,Houston Rockets,Charlotte Hornets,117,122,0.505,0.5,0.313,0.25,0.75,0.68,47,37,21,27,19,9,2022-23,Away
2023-01-19,Phoenix Suns,Brooklyn Nets,117,112,0.459,0.524,0.393,0.423,0.683,0.6,49,34,30,27,16,12,2022-23,Home
2023-01-19,Portland Trail Blazers,Philadelphia 76ers,95,105,0.376,0.506,0.243,0.308,0.759,0.789,44,43,19,24,15,12,2022-23,Away
2023-01-19,Detroit Pistons,Chicago Bulls,108,126,0.402,0.543,0.235,0.304,0.815,0.905,49,48,25,23,15,14,2022-23,Away
2023-01-19,Minnesota Timberwolves,Toronto Raptors,128,126,0.506,0.529,0.425,0.5,0.913,0.741,37,38,31,26,15,16,2022-23,Home
2023-01-19,Boston Celtics,Golden State Warriors,121,118,0.398,0.4,0.317,0.346,0.733,0.87,63,47,21,28,17,16,2022-23,Home
2023-01-20,Dallas Mavericks,Miami Heat,115,90,0.463,0.478,0.474,0.2,0.821,0.741,37,39,21,15,10,15,2022-23,Home
2023-01-20,Denver Nuggets,Indiana Pacers,134,111,0.614,0.44,0.5,0.25,0.692,0.784,38,39,38,23,16,21,2022-23,Home
2023-01-20,Utah Jazz,Brooklyn Nets,106,117,0.42,0.538,0.41,0.439,0.696,0.65,46,42,24,26,10,9,2022-23,Away
2023-01-20,San Antonio Spurs,LA Clippers,126,131,0.573,0.63,0.538,0.536,0.714,0.7,34,32,34,31,6,9,2022-23,Away
2023-01-20,Atlanta Hawks,New York Knicks,139,124,0.56,0.59,0.382,0.433,0.875,0.765,39,34,27,27,7,12,2022-23,Home
2023-01-20,Cleveland Cavaliers,Golden State Warriors,114,120,0.5,0.488,0.424,0.535,0.842,0.684,35,45,24,25,15,17,2022-23,Away
2023-01-20,Orlando Magic,New Orleans Pelicans,123,110,0.52,0.451,0.5,0.286,0.882,0.75,42,39,28,29,14,10,2022-23,Home
2023-01-20,Los Angeles Lakers,Memphis Grizzlies,122,121,0.409,0.422,0.317,0.31,0.805,0.65,47,63,24,24,9,14,2022-23,Home
2023-01-20,Sacramento Kings,Oklahoma City Thunder,118,113,0.471,0.484,0.316,0.4,0.857,0.636,53,36,25,21,15,9,2022-23,Home
2023-01-21,Atlanta Hawks,Charlotte Hornets,118,122,0.542,0.506,0.44,0.382,0.85,0.864,40,36,24,28,16,12,2022-23,Away
2023-01-21,Toronto Raptors,Boston Celtics,104,106,0.535,0.447,0.368,0.457,0.714,0.933,41,41,24,25,14,15,2022-23,Away
2023-01-21,Washington Wizards,Orlando Magic,138,118,0.537,0.467,0.529,0.412,0.72,0.833,46,41,34,24,8,10,2022-23,Home
2023-01-21,Phoenix Suns,Indiana Pacers,112,107,0.418,0.375,0.387,0.351,0.686,0.846,55,48,27,22,15,14,2022-23,Home
2023-01-21,Cleveland Cavaliers,Milwaukee Bucks,114,102,0.558,0.453,0.318,0.359,0.647,0.909,41,36,33,24,9,14,2022-23,Home
2023-01-21,Sacramento Kings,Philadelphia 76ers,127,129,0.548,0.527,0.394,0.429,0.759,0.826,29,46,28,27,8,15,2022-23,Away
2023-01-21,Minnesota Timberwolves,Houston Rockets,113,104,0.458,0.481,0.415,0.375,0.833,0.576,30,56,20,24,11,21,2022-23,Home
2023-01-22,Portland Trail Blazers,Los Angeles Lakers,112,121,0.43,0.523,0.37,0.333,0.84,0.778,38,51,24,23,11,12,2022-23,Away
2023-01-22,Toronto Raptors,New York Knicks,125,116,0.456,0.488,0.441,0.439,0.8,0.692,45,47,21,30,7,16,2022-23,Home
2023-01-22,Dallas Mavericks,LA Clippers,98,112,0.438,0.455,0.371,0.429,0.577,0.968,38,46,15,20,10,10,2022-23,Away
2023-01-22,Phoenix Suns,Memphis Grizzlies,112,110,0.443,0.435,0.371,0.344,0.84,0.704,40,52,25,28,16,20,2022-23,Home
2023-01-22,Miami Heat,New Orleans Pelicans,100,96,0.438,0.474,0.235,0.267,0.815,0.778,42,41,17,24,21,24,2022-23,Home
2023-01-22,Denver Nuggets,Oklahoma City Thunder,99,101,0.439,0.449,0.357,0.269,0.515,0.875,42,50,22,21,9,8,2022-23,Away
2023-01-22,Golden State Warriors,Brooklyn Nets,116,120,0.456,0.544,0.406,0.519,0.778,0.645,42,42,28,30,10,15,2022-23,Away
2023-01-23,Detroit Pistons,Milwaukee Bucks,130,150,0.494,0.561,0.406,0.442,0.775,0.708,41,50,26,38,20,18,2022-23,Away
2023-01-23,Orlando Magic,Boston Celtics,113,98,0.512,0.434,0.407,0.391,0.667,0.727,40,37,22,24,10,18,2022-23,Home
2023-01-23,Houston Rockets,Minnesota Timberwolves,119,114,0.5,0.451,0.367,0.381,0.667,0.727,47,41,24,19,20,19,2022-23,Home
2023-01-23,Sacramento Kings,Memphis Grizzlies,133,100,0.557,0.408,0.55,0.333,0.929,0.8,53,31,37,28,24,15,2022-23,Home
2023-01-23,Portland Trail Blazers,San Antonio Spurs,147,127,0.598,0.522,0.606,0.481,0.773,0.769,36,40,34,30,9,15,2022-23,Home
2023-01-23,Utah Jazz,Charlotte Hornets,120,102,0.477,0.447,0.4,0.125,0.846,0.706,46,42,25,22,16,14,2022-23,Home
2023-01-23,Chicago Bulls,Atlanta Hawks,111,100,0.463,0.459,0.324,0.303,0.667,0.632,47,43,28,24,9,18,2022-23,Home
2023-01-24,Phoenix Suns,Charlotte Hornets,128,97,0.5,0.406,0.564,0.24,0.923,0.722,55,40,38,19,17,13,2022-23,Home
2023-01-24,New Orleans Pelicans,Denver Nuggets,98,99,0.447,0.488,0.192,0.333,0.85,0.769,43,34,18,27,14,12,2022-23,Away
2023-01-24,Dallas Mavericks,Washington Wizards,126,127,0.528,0.506,0.333,0.367,0.846,0.78,38,41,24,28,9,10,2022-23,Away
2023-01-24,Miami Heat,Boston Celtics,98,95,0.362,0.432,0.364,0.313,0.783,0.778,51,44,21,21,7,17,2022-23,Home
